AidData ID,Geoname,Geoname ID,Latitude,Longitude,Location Class,Location Class Name,Precision Code,Date,ADM1 Name,ADM1 Code,ADM2 Name,ADM2 Code,Source URL,Source,Note,Location Type,Geographic Exactness,Geographic Exactness Name,Activities,Program GEF_ID,Project GEF_ID
906001224052,Bia,7648959,6.73664,-3.04404,1,Administrative Region,0,,Western,1333,Juabeso-Bia,16666,https://drive.google.com/open?id=0B8I8L8B_1rrSQkVXQUlBUjQ4aHM,Reporting Progress at Protected Area Sites: Data Sheet 1,"This project document (https://docs.google.com/document/d/1VxZ1xEgeq3oSZ1a94zQTanZNB1yIAjUrcFG63ovKMz4/edit) on page 81 and 82 of the pdf stated that the project would take place in the project areas of J,K,L,M,N (in the table on pg 82), however I was unable to find those exact locations and instead used this source document (reporting progress) which told me where the project would take place. You can see that the information name on this Reporting Progress document matches the information in the Project Document. Thus these are the same projects but I got the information of what ADM the project was taking place in from the Reporting Progress document. I coded it as approximate since I was coding up.",ADM2,2,Approximate,,3785,3984
906001224052,Zaranou,2279427,6.4265,-3.36171,2,Populated Place,0,,Moyen Comoe,1046,Abengourou,14920,https://drive.google.com/open?id=0B8I8L8B_1rrSeHFlS2pkaDRUcFE,Reporting Progress at Protected Area Sites: Data Sheet 1,"This project document (https://docs.google.com/document/d/1VxZ1xEgeq3oSZ1a94zQTanZNB1yIAjUrcFG63ovKMz4/edit) on page 81 and 82 of the pdf stated that the project would take place in the project areas of J,K,L,M,N (in the table on pg 82), however I was unable to find those exact locations and instead used this source document (reporting progress) which told me where the project would take place. You can see that the information name on this Reporting Progress document matches the information in the Project Document. Thus these are the same projects but I got the information of what ADM the project was taking place in from the Reporting Progress document. I coded it as approximate since I was coding up. I was unable to locate the Debilassokro listed in the Progress Document, but it will be covered by coding Abengorou. Here is a wikipedia article about Zaranou and how it is now a populated place. https://en.wikipedia.org/wiki/Zaranou  ",PPL,2,Approximate,,3785,3984
906001224052,Aniassué,2293262,6.65368,-3.68103,2,Populated Place,0,,Moyen Comoe,1046,Abengourou,14920,https://drive.google.com/open?id=0B8I8L8B_1rrSSks0RzZvcmJnS0k,Reporting Progress at Protected Area Sites: Data Sheet 1,"This project document (https://docs.google.com/document/d/1VxZ1xEgeq3oSZ1a94zQTanZNB1yIAjUrcFG63ovKMz4/edit) on page 81 and 82 of the pdf stated that the project would take place in the project areas of J,K,L,M,N (in the table on pg 82), however I was unable to find those exact locations and instead used this source document (reporting progress) which told me where the project would take place. You can see that the information name on this Reporting Progress document matches the information in the Project Document. Thus these are the same projects but I got the information of what ADM the project was taking place in from the Reporting Progress document. I coded it as approximate since I was coding up. ",PPL,1,Exact,,3785,3984
906001224052,Abengourou,2293549,6.72972,-3.49639,2,Populated Place,0,,Moyen Comoe,1046,Abengourou,14920,https://drive.google.com/open?id=0B8I8L8B_1rrSQkVXQUlBUjQ4aHM,Reporting Progress at Protected Area Sites: Data Sheet 1,"This project document (https://docs.google.com/document/d/1VxZ1xEgeq3oSZ1a94zQTanZNB1yIAjUrcFG63ovKMz4/edit) on page 81 and 82 of the pdf stated that the project would take place in the project areas of J,K,L,M,N (in the table on pg 82), however I was unable to find those exact locations and instead used this source document (reporting progress) which told me where the project would take place. You can see that the information name on this Reporting Progress document matches the information in the Project Document. Thus these are the same projects but I got the information of what ADM the project was taking place in from the Reporting Progress document. I coded it as approximate since I was coding up. This project covers the locations of Bossematie (the source document), and Beki (https://drive.google.com/open?id=0B8I8L8B_1rrSSks0RzZvcmJnS0k) Both of these were found in teh table on pg 82 of the Preoject Document. Here is a wikipedia page on Abengorou explaining how it is both a populated place and a commune https://en.wikipedia.org/wiki/Abengourou",PPLA,2,Approximate,,3785,3984
906001224018,Région de Souss-Massa-Drâa,2597554,30.66667,-7.5,1,Administrative Region,0,,Sud,2110,Ouarzazate,21824,https://www.thegef.org/sites/default/files/project_documents/05-1-12%2520PIF%2520request%2520document%2520final_0.pdf,PIF,"can't find any document in the google drive folder, so I used the PIF document found on GEF official website. page one under project objective, ' The project aims at conserving agro-biodiversity and promoting local products through payments for ecosystem services in the Souss-Massa Drâa Region' So I coded the whole region as approximate. In the following paragraphs and the descriptions about the project components, it all mentioned several project activities such as capacity building and 20 pilot areas, but I didn't find any specific locations, therefore I decided to code the ADM1 as approx",ADM1,2,Approximate,,3423,3989
906001223976,Qinghai,1280239,36,96,1,Administrative Region,0,,Qinghai,1280239,,0,https://www.thegef.org/sites/default/files/project_documents/1-27-10%2520-%2520Rev%2520PIF%2520ref%2520updated%2520milestones%2520-%25203992_0.pdf,Revised PIF,This is where component 1 of the project is focused. Coded as exact because coding up to represent the specific PAs within this province. (Page 6- paragraph 15),ADM1,2,Approximate,,3926,3992
906001223976, Sanjiangyuan National Nature Reserve,-4996147,34.00349872,96.2197265625,4,Other Topographical Feature,0,,,0,,0,https://www.thegef.org/sites/default/files/project_documents/1-27-10%2520-%2520Rev%2520PIF%2520ref%2520updated%2520milestones%2520-%25203992_0.pdf,PIF,Found the coordinates here: http://www.geonames.org/search.html?q=+Sanjiangyuan+National+Nature+Reserve&country=CNThis is the forest that component 3 is focused on (Page 7- paragraph 18). Coded approximate because it is a management and analysis project.,RESF,2,Approximate,,3926,3992
906001223976,China,1814991,35,105,1,Administrative Region,0,,,0,,0,https://www.thegef.org/sites/default/files/project_documents/1-27-10%2520-%2520Rev%2520PIF%2520ref%2520updated%2520milestones%2520-%25203992_0.pdf,PIF,Coded the entire country as approximate because of component 2  of the project. It focuses on capacity building and policy at the national level,PCLI,2,Approximate,,3926,3992
906001218374,Nauru,2110425,-0.517,166.933,1,Administrative Region,0,,,0,,0,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSejN4ZDNBREQtbWc/view?usp=sharing,PIF Document,"The location was found on PDF pages 4 and 5 under national priorities: the countries involved in this project include The Cook Island, Nauru, Tuvalu and Tonga. Note that this is a capacity building project.",PCLI,2,Approximate,,3420,4023
906001218374,Tonga,4032283,-20,-175,1,Administrative Region,0,,,0,,0,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSejN4ZDNBREQtbWc/view?usp=sharing,PIF Document,"The location was found on PDF pages 4 and 5 under national priorities: the countries involved in this project include The Cook Island, Nauru, Tuvalu and Tonga. Note that this is a capacity building project.",PCLI,2,Approximate,,3420,4023
906001218374,Tuvalu,2110297,-8.51719,179.14478,1,Administrative Region,0,,,0,,0,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSejN4ZDNBREQtbWc/view?usp=sharing,PIF Document,"The location was found on PDF pages 4 and 5 under national priorities: the countries involved in this project include The Cook Island, Nauru, Tuvalu and Tonga. Note that this is a capacity building project.",PCLI,2,Approximate,,3420,4023
906001218374,Cook Islands,1899402,-21.24842,-159.78516,1,Administrative Region,0,,,0,,0,https://drive.google.com/a/aiddata.wm.edu/file/d/0B8I8L8B_1rrSejN4ZDNBREQtbWc/view?usp=sharing,PIF Document,"The location was found on PDF pages 4 and 5 under national priorities: the countries involved in this project include The Cook Island, Nauru, Tuvalu and Tonga. Note that this is a capacity building project.",PCLS,2,Approximate,,3420,4023
906001224046,Préfecture de Kéran,2366167,10.08333,1,1,Administrative Region,0,,Kara,2971,Keran,27392,https://info.undp.org/docs/pdc/Documents/TGO/PRODOC_4220%20Togo%20Protected%20Areas_FINAL_APPROVED.pdf,,"I was not able to find any documents for this project in the google docs, so I looked online, whereas I was able to find the document here https://info.undp.org/docs/pdc/Documents/TGO/PRODOC_4220%20Togo%20Protected%20Areas_FINAL_APPROVED.pdf. I found the locations of the project on page 41 of the pdf document, in section 51, system boundaries. This Adm2 of Keran is one of the three locations. I decided to code it as approximate because the document didn't say where in the location project work was being done.",ADM2,2,Approximate,,3785,4026
906001224046,Préfecture de l’Oti,2365189,10.33333,0.58333,1,Administrative Region,0,,Savanes,2974,Oti,65284,https://info.undp.org/docs/pdc/Documents/TGO/PRODOC_4220%20Togo%20Protected%20Areas_FINAL_APPROVED.pdf,,"I was not able to find any documents for this project in the google docs, so I looked online, whereas I was able to find the document here https://info.undp.org/docs/pdc/Documents/TGO/PRODOC_4220%20Togo%20Protected%20Areas_FINAL_APPROVED.pdf. I found the locations of the project on page 41 of the pdf document, in section 51, system boundaries. This Adm2 of Oti is one of the three locations. I decided to code it as approximate because the document didn't say where in the location project work was being done. ",ADM2,2,Approximate,,3785,4026
906001224046,Préfecture de Kpendjal,2597447,10.86667,0.61667,1,Administrative Region,0,,Savanes,2974,Kpendjal,65281,https://info.undp.org/docs/pdc/Documents/TGO/PRODOC_4220%20Togo%20Protected%20Areas_FINAL_APPROVED.pdf,,"I was not able to find any documents for this project in the google docs, so I looked online, whereas I was able to find the document here https://info.undp.org/docs/pdc/Documents/TGO/PRODOC_4220%20Togo%20Protected%20Areas_FINAL_APPROVED.pdf. I found the locations of the project on page 41 of the pdf document, in section 51, system boundaries. This Adm2 of Kpendjal is one of the three locations. I decided to code it as approximate because the document didn't say where in the location project work was being done.",ADM2,2,Approximate,,3785,4026
906001223990,Bou-Hedma National Park,11204568,34.47317,9.46125,4,Other Topographical Feature,0,,Gafsa,2998,Belkhir,39288,, 07-17-12 Project Document PAD 66441-TN,"The location was found in the 07-17-12 Project Document PAD 66441-TN (World Bank Document). In page 15, under Project Location point 23, third line. The location is coded as exact because is one of the three most specific location( National Parks) where the project is taking place. The location is coded as a Park because it's a National Park. This is the right location because the hierarchy order (Governorates) match with the information in the document. https://en.wikipedia.org/wiki/Bou-Hedma_National_Park http://www.geonames.org/11204568/bou-hedma-national-park.html",PRK,1,Exact,,3423,4035
906001223990,Jebil National Park,11204569,33.01696,9.09946,4,Other Topographical Feature,0,,Kebili,3002,Douz,39332,,07-17-12 Project Document PAD 66441-TN,"The location was found in the 07-17-12 Project Document PAD 66441-TN (World Bank Document). In page 15, under Project Location point 23, second line. In the document the location it's spelling as Jbil, but as I found in Wikipedia the right name of this National Park is Jebil. The location is coded as a Park because it's a National Park. It is coded as exact, because it's one of the three more specific locations listed in the document. This is the right location because the hierarchy order match with the information provided in the WB document. https://en.wikipedia.org/wiki/Jebil_National_Park http://www.geonames.org/11204569/jebil-national-park.html",PRK,1,Exact,,3423,4035
906001223990,Dghoumes National Park ,-5014301,34.0700284974,8.5110047998,4,Other Topographical Feature,0,,Tozeur,3014,Degueche,39465, ,07-17-12 Project Document PAD 66441-TN,"The location was found in the 07-17-12 Project Document PAD 66441-TN (World Bank Document). In page 15, under Project Location point 23, second line. The location is coded as a Park because it's a National Park. It is coded as exact because it's one of the three most specific locations listed in the World Bank document. The coordinates were found in Wikipedia and it's been added to Geonames. This is the right location because the hierarchy order (Governorates) match with the information provided in the document. http://www.geonames.org/11377640/dghoumes-national-park.html https://fr.wikipedia.org/wiki/Parc_national_de_Dghoum%C3%A8s",PRK,1,Exact,,3423,4035
