AidData Project ID,round,gef_id,Agency,Lead agency,Secondary agency(ies),Region,List of regions,Country,List of participating countries,Countries listed by Code (ISO 3166-1 alpha-2),Focal Area,Focal Area single-letter-code,List of project's focal areas,GEF replenishment phase,Type acronym,Type,Status,Trust Fund acronym,Trust Fund,Executing partner / agency,Type of executing partner / agency,Type acronym of parent (or empty if standalone),"Category (empty: standalone, parent, child)",Biosafety project?,Targeted research project?,National Capacity Self Assessement (NCSA)?,National Adaptation Programme of Action (NAPA)?,isNonExpedited,National Portfolio Formulation Exercises (NPFE)?,National communications project?,Small Grants Programme (SGP)?,Sustainable Forest Management (SFM)?,Requires second review?,Primary GEFSEC Program Manager,ID of secondary GEFSEC Program Manager,UNDP Project ID,World Bank Project ID,GEF3 OP list,GEF4 SP list,GEF4 SP-ID list,GEF5 FA Objective list,Keyword ID list,Code of business plan allocation item,World Bank Trust Fund number,(Sum of all) Approved PPG(s),Project Preparation Grant (PPG),Project Development Facility block A (PDF-A),Project Development Facility block B (PDF-B),Project Development Facility block C (PDF-C),Pre-Investment Facility (PRIF),Agency fees paid separately for PPG,Agency fees paid separately for PDF-B,GEF Project Grant PIF stage,GEF Project Grant CEO approve stage,GEF Project Grant CEO endorse stage,Agency Fee PIF stage,Agency Fee CEO approve stage,Agency Fee CEO endorse stage,Cofinance PIF stage,Cofinance CEO approve stage,Cofinance CEO endorse stage,Date of receipt or first PMIS entry,PIF Clearance or PIF Approval Date,Expected date of entry into work program,Date of entry into work program,Date of project approval,Date of CEO approval (MSP / EA),Date of CEO endorsement (FSP),Date of dropping (before project approval),Date of cancelation (after project approval),Date of PIF rejection by CEO,Date of technical rejection by Program Manager,Date of rejection by CEO at CEO approve stage,Date of rejection by CEO at CEO endorse stage,Date of Parent / Program rejection by Council,Date of approval by Agency,Expected date of Grant signing,Actual date of Grant signing,Expected date of implementation start,Actual date of implementation start,Expected date of closure,Actual date of closure,Expected date of financial closure,Date of financial closure,Expected date of Internal Completion Report (ICR),Date of Internal Completion Report (ICR),Expected date of Parent endorsement by Council,Date of Parent endorsement by Council,Expected date of effectiveness,Date of effectiveness,Expected date of mid term review,Date of mid term review,GEFNewRegionList,is_valid,project_id,project_title
906001153023,Land Degradation,3374,UNDP,UNDP,,AFR,,Madagascar,,MG,Land Degradation,L,L,GEF - 4,MSP,Medium Size Project,Project Completion,GET,GEF Trust Fund,"GoM, WWF",Government,SIP,Child,False,False,False,False,False,False,False,False,False,False,Jaime Cavelier,349360.0,3127.0,,-15-,LD-2;LD-1;,;16;15;,,,,,24490,,24490.0,,,,,,910000.0,907750.0,,0.0,,,5000000.0,5207250.0,,10-May-04,10-Jan-08,,,10-Jan-08,1-Sep-09,,,,,,,,,,,,30-Dec-09,5-Jul-10,31-Dec-11,31-Dec-13,,,,,,,,,30-Dec-11,,"AFR,",1,906001153023,SIP: Stabilizing Rural Populations through Improved Systems for SLM and Local Governance of Lands in Southern Madagascar
906001153025,Land Degradation,3373,World Bank,World Bank,,AFR,,Madagascar,,MG,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,Ministry of Agriculture and Ministry of Environment and Water and Forests,Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Ivan Zavadsky,,,88887.0,-15-,LD-2;LD-3;,;16;17;,,,,,350000,,,350000.0,,,,,5900000.0,,5900000.0,0.0,,0.0,33149433.0,,,,22-Jan-08,,14-Jun-07,14-Jun-07,,9-Jun-08,,,,,,,,6-Nov-08,,,,26-Jun-11,30-Jun-14,30-Jun-14,,,,,,,,,19-Sep-11,,"AFR,",1,906001153025,SIP: Watershed Management
906001153027,Land Degradation,3376,UNDP,UNDP,,AFR,,Malawi,,MW,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,Government of Malawi,Government,SIP,Child,False,False,False,False,False,False,False,False,False,False,Jaime Cavelier,,2085.0,,-15-,LD-2;LD-3;,;16;17;,,,,,125000,100000.0,25000.0,,,,,,2072940.0,,2072940.0,0.0,,,4700000.0,,2453000.0,11-Jan-06,9-Apr-08,,14-Jun-07,14-Jun-07,,13-Apr-10,,,,,,,,,,,30-May-10,10-Jun-10,30-Nov-14,,,,31-Dec-15,,,,,,31-Dec-13,,"AFR,",1,906001153027,SIP: Private Public Sector Partnership on Capacity Building for SLM in the Shire River Basin
906001153029,Land Degradation,3375,World Bank,World Bank,,AFR,,Malawi,,MW,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,World Bank,Multilateral,SIP,Child,False,False,False,False,False,False,False,False,False,True,Christian Severin,,,,-15-,LD-2;LD-3;,;16;17;,,,,,0,,,,,,,,5600000.0,,5800000.0,,,,36400000.0,,47500000.0,6-Nov-07,10-Jan-08,,14-Jun-07,14-Jun-07,,20-May-08,,,,,,,,24-Jun-08,,,30-Sep-08,14-Dec-09,15-Sep-13,15-Sep-13,,,,,,,,,31-Dec-11,26-Apr-11,"AFR,",1,906001153029,SIP: Agriculture Sector Development Programme -Support to SLM (ADP-SLM)
906001153031,Land Degradation,3377,World Bank/UNDP,World Bank,UNDP,AFR,,Mali,,ML,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"Ministry of Agriculture, Minsitry of Livestock and Ministry of Environment",Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,,,,-15-,LD-2;LD-3;,;16;17;,,,,,450000,450000.0,,,,,,,8100000.0,,8100000.0,0.0,,,60420000.0,,145200000.0,6-Nov-07,14-Mar-08,,14-Jun-07,14-Jun-07,,28-May-10,,,,,,,,,,,30-Sep-10,19-Jun-10,30-Sep-16,,,,,,,,,,31-Dec-13,,"AFR,",1,906001153031,SIP: Fostering Agricultural Productivity in Mali
906001153033,Land Degradation,2459,World Bank,World Bank,,AFR,,Mauritania,,MR,Land Degradation,L,L,GEF - 3,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,"Ministry of Agriculture and Livestock, Mauritania, World Bank",Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,,87670.0,-15-,,,,,,,350000,,,350000.0,,,,,6000000.0,,6000000.0,571500.0,,,58600000.0,,58800000.0,30-Jan-04,,1-Feb-06,31-Mar-06,31-Mar-06,,25-May-06,,,,,,,,22-Jun-06,,,,26-Jan-07,30-Sep-11,30-Sep-11,,,,,,,,,31-Dec-09,,"AFR,",1,906001153033,Community-based Watershed Management Project
906001153035,Land Degradation,3382,World Bank,World Bank,,AFR,,Niger,,NE,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,Ministry of Agricultural Development,Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,,,107841.0,-15-,LD-2;,;16;,,,,,0,,,,,,,,4500000.0,,4670000.0,0.0,,0.0,40300000.0,,,6-Nov-07,28-Jan-08,,14-Jun-07,14-Jun-07,,9-Jul-08,,,,,,,,8-Jul-08,,,31-Oct-08,24-Dec-08,30-Apr-13,30-Apr-13,,,,,,,,,31-Dec-11,9-May-11,"AFR,",1,906001153035,SIP: Community Driven SLM for Environmental and Food Security
906001153037,Land Degradation,3381,UNDP,UNDP,,AFR,,Niger,,NE,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,GoE,Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,349360.0,3225.0,,-15-,LD-2;,;16;,,,,,0,,,,,,,,2020000.0,,2020000.0,0.0,,,10100000.0,,13280000.0,4-Feb-05,4-Jan-08,,14-Jun-07,14-Jun-07,,29-Dec-09,,,,,,,,,,,28-Feb-10,7-Apr-10,31-Dec-14,,,,31-Dec-15,,,,,,31-Dec-12,,"AFR,",1,906001153037,SIP: Oasis Micro-Basin Sand Invasion Control in the Goure and Maine Regions (PLECO)
906001153039,Land Degradation,2380,UNDP,UNDP,,AFR,,Niger,,NE,Land Degradation,L,L,GEF - 3,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,"Directorate of Wildlife, Fishing & Aquaculture of the Ministry of Water Engineering, the Environment & Desertification Control (MHELCD/DFPP)",Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,2294.0,,-15-,,,,,,,232000,,,232000.0,,,,,4000000.0,,4000000.0,380880.0,,,5241322.0,,5367734.0,3-Oct-03,,1-Jul-05,13-Sep-05,13-Sep-05,,14-Jun-06,,,,,,,,22-Aug-06,,,,22-Aug-06,31-Oct-12,,,,,,,,,,,,"AFR,",1,906001153039,Sustainable Co-Management of the Natural Resources of the Air-Tenere Complex
906001153041,Land Degradation,1503,World Bank,World Bank,,AFR,,Nigeria,,NG,Land Degradation,L,L,GEF - 3,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,Federal Ministry of Environment in collaboration with Federal Ministry of Agriculture and Rural Development and Federal Ministry of Water Resources,Government,,,False,False,False,False,False,False,False,False,False,True,Walter J. Lusigi,,,73686.0,-15-,,,,,,,290000,,,290000.0,,,,,10020000.0,,10030000.0,928000.0,,,44320000.0,,53190000.0,23-Oct-01,,1-Jul-04,27-Sep-04,27-Sep-04,,16-Feb-06,,,,,,,,11-Apr-06,,,,26-Jul-06,31-Dec-11,31-Dec-11,,,,,,,,,31-Dec-09,,"AFR,",1,906001153041,National Fadama Development Program II (NFDP II): Critical Ecosystem Management
906001153043,Land Degradation,2511,UNDP,UNDP,,AFR,,Senegal,,SN,Land Degradation,L,L,GEF - 3,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,"Directorate of Water, Forestry, Hunting and Soil Conservation",Government,,,False,False,False,False,False,False,False,False,False,False,Walter J. Lusigi,,3170.0,,-15-,,,,,,,350000,,,350000.0,,,,,3655728.0,,3655728.0,400573.0,,,10090112.0,,10531921.0,8-Apr-04,,12-Jun-06,1-Aug-06,1-Aug-06,,21-Aug-07,,,,,,,,1-Oct-07,,,,1-Oct-07,30-Sep-12,,,,,,,,,,,,"AFR,",1,906001153043,Groundnut Basin Soil Management and Regeneration
906001153045,Land Degradation,2268,UNDP,UNDP,,AFR,,Senegal,,SN,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,"Ministry of Environment (ME) with the cooperation of DPN, DEFCCS,;DCERP; and Ministry of Fisheries",Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Jean-Marc Sinnassamy,291246.0,2935.0,,-12-,LD-3;,;17;,,,,,0,,,,,,,,3640000.0,,3640000.0,0.0,,0.0,7789000.0,,7789000.0,29-Jun-06,14-Jun-07,,14-Jun-07,14-Jun-07,,24-Jul-07,,,,,,,,4-Sep-07,,,,4-Sep-07,30-Sep-11,31-Dec-11,,,,,,,,,,,"AFR,",1,906001153045,"SIP: Integrated Ecosystem Management in Four Representative Landscapes of Senegal, Phase 2"
906001153047,Land Degradation,3390,IFAD,IFAD,,AFR,,Swaziland,,SZ,Multi Focal Area,M,M;B;C;L;,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"Ministry of Agriculture and Cooperatives, SWADE",Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Jaime Cavelier,338106.0,,,-15-7-,LD-2;,;16;,,,,,99909,99909.0,,,,,,,1972820.0,,1972820.0,118181.0,,118181.0,12273897.0,,8671080.0,6-Nov-07,26-Nov-07,1-Sep-08,23-Sep-08,23-Sep-08,,27-May-09,,,,,,,,16-Jul-09,,,30-Jul-10,16-Sep-11,31-Mar-15,,,,,,,,,,30-Dec-12,19-Oct-12,"AFR,",1,906001153047,SIP: Lower Usuthu Smallholder Irrigation Project (LUSIP)
906001153049,Land Degradation,3391,UNDP,UNDP,,AFR,,Tanzania,,TZ,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,Vice President�s Office,Multilateral,SIP,Child,False,False,False,False,False,False,False,False,False,False,,,409.0,,-15-,,,,,,,125000,100000.0,25000.0,,,,,,2650229.0,,2630000.0,0.0,,,4800000.0,,21646000.0,2-Aug-05,16-Apr-08,,14-Jun-07,14-Jun-07,,13-May-10,,,,,,,,,,,,3-Mar-10,30-Nov-13,,,,,,,,,,,,"AFR,",1,906001153049,SIP: Reducing Land Degradation on the Highlands of Kilimanjaro
906001153051,Land Degradation,5718,UNDP,UNDP,,AFR,,Uganda,,UG,Multi Focal Area,M,M;C;L;,GEF - 5,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,"Implementing partner Ministry of Agriculture, Animal Industry and Fisheries MAAIF  Other partners Ministry of Water and Environment, Ministry of Lands Housing and Urban Development National Agricultural Research Organisation, Busitema University  National Environment Management Authority NEMA and three District Local Governments  ",Government,,,False,False,False,False,False,False,False,False,False,False,Jean-Marc Sinnassamy,441409.0,4634.0,,,,,LD-3; LD-3; LD-3; CCM-5; CCM-5; ,,,,50000,50000.0,,,,,4750.0,,1620320.0,1620320.0,,153930.0,153930.0,,7630000.0,8831384.0,,6-Mar-14,22-May-14,,,22-May-14,26-Oct-15,,,,,,,,,,,,,,,,,,,,,,,,,,"AFR,",1,906001153051,Integrated Landscape Management for Improved Livelihoods and Ecosystem Resilience in Mount Elgon 
906001153053,Land Degradation,3393,UNDP,UNDP,,AFR,,Uganda,,UG,Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,GoU (Ministry Agriculture and Districts,Government,SIP,Child,False,False,False,False,False,False,False,False,False,False,Mohamed Bakarr,,3227.0,,-15-,LD-3;,;17;,,,,,50000,,50000.0,,,,,,1830730.0,,1830730.0,0.0,,,5650000.0,,2600000.0,11-Jan-06,11-Mar-08,,14-Jun-07,14-Jun-07,,22-Dec-09,,,,,,,,,,,28-Feb-10,12-Aug-10,31-Jul-12,,,,,,,,,,30-Mar-12,,"AFR,",1,906001153053,SIP: Enabling Environment for SLM to overcome land degradation in the cattle corridor of Uganda.
906001153055,Land Degradation,3403,UNEP,UNEP,,AFR,,Regional,"Botswana, Namibia, South Africa","00, NA, BW, ZA",Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"IUCN in collaboration with Ministry of Environment, Wildlife and Tourism (Botswana), Ministry of Environment and Tourism (Namibia), Ministry of Agriculture (South Africa)",NGO,SIP,Child,False,False,False,False,False,False,False,False,False,True,Mohamed Bakarr,296630.0,,,-15-,LD-2;LD-3;,;16;17;,,,,,125000,125000.0,,,,,,,2175000.0,,2175000.0,0.0,,,5000000.0,,5000000.0,13-Mar-08,20-May-08,,14-Jun-07,14-Jun-07,,19-Nov-10,,,,,,,,,,,30-Dec-10,1-Apr-11,31-Mar-15,,,,,,,,,,30-Dec-12,,"AFR, REG,",1,906001153055,"SIP: Kalahari-Namib Project: Enhancing Decision-making through Interactive Environmental Learning and Action in Molopo-Nossob River Basin in Botswana, Namibia and South Africa"
906001153057,Land Degradation,3401,UNEP,UNEP,,AFR,,Regional,"Burundi, Cote d'Ivoire, Ghana, Kenya, Malawi, Mozambique, Nigeria, Rwanda, Tanzania, Uganda","00, MW, GH, TZ, RW, CI, BI, KE, UG, MZ, NG",Multi Focal Area,M,M;L;I;,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"African Collaborative Center for Earth System Science (ACCESS) and UNU-International Network on Water, Environment and Health (UNU-INWEH), and the World Bank",Multilateral,SIP,Child,False,False,False,False,False,False,False,False,False,False,Jean-Marc Sinnassamy,296630.0,,,-15-2-,,,,,,,100000,50000.0,50000.0,,,,,,1865000.0,,1865000.0,100000.0,,97500.0,6050000.0,,3243746.0,6-Nov-07,17-Nov-08,,14-Jun-07,14-Jun-07,,4-Aug-11,,,,,,,,27-Oct-11,,,30-Sep-11,1-Dec-11,1-Feb-16,,,,,,,,,,31-Aug-13,,"AFR, REG,",1,906001153057,SIP: Equatorial Africa Deposition Network (EADN)
906001153059,Land Degradation,3399,World Bank,World Bank,,AFR,,Regional,"Burundi, Kenya, Rwanda, Tanzania, Uganda","00, KE, UG, TZ, BI, RW",Multi Focal Area,M,M;L;I;,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"Lake Victoria Basin Commission, National Ministries",Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Christian Severin,,,103298.0,-15-10-15-,IW-4;LD-2;IW-1;,;21;16;18;,,,,,200000,200000.0,,,,,,,6800000.0,,7000000.0,680000.0,,600000.0,133340800.0,,107800000.0,6-Nov-07,21-Feb-08,1-Sep-08,23-Sep-08,23-Sep-08,,17-Dec-08,,,,,,,,,,,,25-Sep-09,30-Jun-15,,,,,,,,,,31-Dec-11,14-Sep-11,"AFR, REG,",1,906001153059,SIP: Lake Victoria Environmental Management Project II
906001153061,Land Degradation,3398,World Bank,World Bank,,AFR,AFR,Regional,"Egypt, Ethiopia, Sudan","00, ET, SD, EG",Multi Focal Area,M,M;L;I;,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"National Ministries, Eastern Nile Technical Regional Office (ENTRO)",Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Christian Severin,66996.0,,,-15-10-,IW-2;,;19;,,,,,0,,,,,,,,8700000.0,,8700000.0,270000.0,,270000.0,19334000.0,,26700000.0,6-Nov-07,21-Feb-08,1-Sep-08,23-Sep-08,23-Sep-08,,8-Apr-09,,,,,,,,,,,30-Jul-09,21-Jul-09,31-Dec-14,,,,,,,,,,31-Dec-12,,"AFR, REG,",1,906001153061,SIP: Eastern Nile Transboundary Watershed Management in Support of ENSAP Implementation
906001153063,Land Degradation,3395,UNEP,UNEP,,AFR,,Regional,Africa,"00, 3A",Land Degradation,L,L,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"NEPAD Secretariat (in collaboration with WB, UNDP, IFAD, FAO, AfDB in GEF TerrAfrica SIP)",Government,SIP,Child,False,False,False,False,False,False,False,False,False,True,Mohamed Bakarr,329964.0,,,-15-,,,,,,,100000,100000.0,,,,,,,3771000.0,,3735809.0,0.0,,,4192000.0,,6014550.0,6-Nov-07,27-Feb-08,,14-Jun-07,14-Jun-07,,26-May-10,,,,,,,,,,,30-Aug-10,1-Sep-10,30-Jul-15,,,,,,,,,,31-Aug-12,,"AFR, REG,",1,906001153063,SIP: Institutional Support to New Partnership for Africa’s Development (NEPAD) and Regional Economic Communities (RECs) for Sustainable Land Management (SLM) Scale-up in Sub-Saharan Africa (SSA)
906001153067,Land Degradation,3635,UNDP,UNDP,,Asia,,Cambodia,,KH,Multi Focal Area,M,M;B;C;L;,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"MAFF-FA, MoE",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Ulrich Apel,367540.0,4136.0,,,CC-6;CC-6;,;14;14;,,,,,0,,,,,,,,2363635.0,,2363635.0,236364.0,,236364.0,5400000.0,,7600000.0,22-Jan-08,10-Sep-08,1-Nov-08,13-Nov-08,13-Nov-08,,27-May-10,,,,,,,,,,,30-Sep-10,18-Mar-11,30-Aug-14,,,,,,,,,,30-Oct-12,,"Asia,",1,906001153067,SFM Strengthening Sustainable Forest Management and the Development of Bio-energy Markets to Promote Environmental Sustainability and to Reduce Green House Gas Emissions in Cambodia
906001153069,Land Degradation,2357,World Bank,World Bank,,AFR,,Burundi,,BI,Land Degradation,L,L,GEF - 3,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,Ministry of Agriculture and Livestock in Burundi through National project Coordination and Management Unit,Government,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,,85981.0,-15-,,,,,,,350000,,,350000.0,,,,,5000000.0,,5000000.0,437000.0,,,37000000.0,,35520000.0,2-Oct-03,,1-May-04,21-May-04,21-May-04,,7-Jul-04,,,,,,,,27-Jul-04,,,,23-Sep-04,31-Oct-10,31-Oct-10,,,31-Dec-11,,,,,23-Sep-04,31-Dec-07,,"AFR,",1,906001153069,Agricultural Rehabilitation and Sustainable Land Management Project
906001153073,Land Degradation,5848,UNDP,UNDP,,Asia,,Indonesia,,ID,Multi Focal Area,M,M;L;M;,GEF - 5,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,"Ministry of Forestry, Ministry of Environment",Government,,,False,False,False,False,False,False,False,False,False,False,Susan Waithaka,329964.0,5224.0,,,,,CD-4; CD-5; CD-2; LD-3; ,,,,100000,100000.0,,,,,9500.0,,1880000.0,1880000.0,,178600.0,178600.0,,6000000.0,5600000.0,,12-May-14,12-Jun-14,,,12-Jun-14,26-Oct-15,,,,,,,,,,,,,,,,,,,,,,,,,,"Asia,",1,906001153073,Capacity Development for Implementing Rio Conventions through Enhancing Incentive Mechanism for Sustainable Watershed/Land Management
906001153075,Land Degradation,5698,UNEP,UNEP,,CEX,,Global,,1W,Land Degradation,L,L,GEF - 5,MSP,Medium Size Project,CEO Approved,GET,GEF Trust Fund,UNEP DEWA  Colorado State University  World Bank,Multilateral,,,False,False,False,False,False,False,False,False,False,False,Ulrich Apel,349360.0,,,,,,LD-4; ,,,,20000,20000.0,,,,,1900.0,,1804800.0,1804800.0,,171456.0,171456.0,,2200000.0,1561512.0,,6-Feb-14,11-Mar-14,,,11-Mar-14,28-Oct-15,,,,,,,,,,,,,,,,,,,,,,,,,,"CEX,",1,906001153075,Sustainable Land Management and Climate Change Mitigation Co-benefits SLM CCMC
906001153077,Land Degradation,2732,UNDP,UNDP,,Asia,,Iran,,IR,Multi Focal Area,M,M;B;C;L;I;,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"Forest Range and Watershed Management Organization (FRWO), Ministry of Jihad Agriculture",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Ulrich Apel,325999.0,3232.0,,-1-3-4-15-,LD-2;IW-4;LD-1;BD-4;CC-6;,;16;21;15;4;14;,,,,,125000,100000.0,25000.0,,,,,,4320000.0,,4320000.0,434500.0,,444500.0,14946000.0,,15737000.0,27-Oct-06,19-Feb-08,1-Apr-08,24-Apr-08,24-Apr-08,,22-Jul-10,,,,,,,,,,,30-Sep-10,28-Sep-10,31-Jul-15,,,,,,,,,,31-Mar-13,,"ECA,",1,906001153077,MENARID: Institutional Strengthening and Coherence for Integrated Natural Resources Management
906001153079,Land Degradation,2512,UNDP,UNDP,,LAC,,Dominican Republic,,DO,Land Degradation,L,L,GEF - 3,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,Fundacion Sur Futuro (NGO),NGO,,,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,3185.0,,-15-,,,,,,,162224,,,162224.0,,,,,4434695.0,,4434695.0,382000.0,,,25462688.0,,25462689.0,15-Apr-04,,1-Feb-05,6-Apr-05,6-Apr-05,,21-Sep-05,,,,,,,,1-Feb-06,,,,1-Feb-06,31-Oct-11,31-Oct-11,,,31-Dec-12,,,,,31-Oct-05,,,"SIDS,",1,906001153079,Demonstrating Sustainable Land Management in the Upper Sabana Yegua Watershed System
906001153083,Land Degradation,3472,UNDP,UNDP,,Asia,,India,,IN,Multi Focal Area,M,M;B;C;L;,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"Ministry of Environment and Forests, State Government of Madhya Pradesh",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Mohamed Bakarr,,3512.0,,-15-SPA-4-2-,,,,,,,340000,340000.0,,,,,,,5763000.0,,5763000.0,610300.0,,610300.0,95523750.0,,95523750.0,29-May-08,23-Jun-08,1-Sep-08,23-Sep-08,23-Sep-08,,18-Sep-09,,,,,,,,,,,30-Nov-09,23-Jan-10,31-Oct-14,,,,31-Dec-15,,,,,,31-Dec-13,,"Asia,",1,906001153083,SLEM/CPP: Integrated Land Use Management to Combat Land Degradation in Madja Pradesh
906001153085,Land Degradation,3471,World Bank,World Bank,,Asia,,India,,IN,Multi Focal Area,M,M;B;C;L;,GEF - 4,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,"Watershed Development Department, Uttarakhand",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Andrea Kutter,346313.0,,112061.0,,LD-2;BD-4;CC-SPA;,;16;4;30;,,,,,0,,,,,,,,7000000.0,,7490000.0,700000.0,,749000.0,83000000.0,,90000000.0,25-Jul-08,15-Sep-08,1-Nov-08,13-Nov-08,13-Nov-08,,11-Jun-09,,,,,,,,,,,30-Sep-09,12-Nov-09,31-Aug-13,31-Aug-13,,,,,,,,,31-Dec-11,,"Asia,",1,906001153085,SLEM/CPP: Sustainable Land Water and Biodiversity Conservation and Management for Improved Livelihoods in Uttarakhand Watershed Sector
906001153087,Land Degradation,3470,World Bank,World Bank,,Asia,,India,,IN,Multi Focal Area,M,M;B;C;L;,GEF - 4,FP,Full Size Project,Project Completion,GET,GEF Trust Fund,"Department of Agriculture, Union Ministry of Agriculture and Union Ministry of Environment and Forests",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Andrea Kutter,,,,-15-4-5-SPA-,,,,,,,0,,,,,,,,10000000.0,,7340000.0,1000000.0,,734000.0,100000000.0,,88000000.0,14-Sep-07,4-Oct-07,1-Nov-07,16-Nov-07,16-Nov-07,,11-Jun-09,,,,,,,,,,,31-Jul-09,12-Nov-09,30-Jun-14,30-Jun-14,,,,,,,,,31-Dec-11,,"Asia,",1,906001153087,SLEM/CPP: Sustainable Rural Livelihood Security through Innovations in Land and Ecosystem Management
906001153089,Land Degradation,3469,UNDP,UNDP,,Asia,,India,,IN,Multi Focal Area,M,M;B;L;,GEF - 4,FP,Full Size Project,Under Implmentation,GET,GEF Trust Fund,"Union Ministry of Environment and Forests, State Department of Soil and Water Conservation, Government of Nagaland and Village Council and Village Development Boards",Government,PAN,Child,False,False,False,False,False,False,False,False,False,True,Andrea Kutter,332198.0,4073.0,,-15-3-,,,,,,,0,,,,,,,,3600000.0,,3600000.0,360000.0,,360000.0,20000000.0,,25416612.0,17-Sep-07,11-Oct-07,1-Nov-07,16-Nov-07,16-Nov-07,,26-May-09,,,,,,,,20-Jul-09,,,1-Jun-09,20-Jul-09,30-Apr-13,,,,31-Dec-14,,,,,,31-Dec-12,,"Asia,",1,906001153089,SLEM/CPP: Sustainable Land Management in Shifting Cultivation Areas of Nagaland for Ecological and Livelihood Security
906001153091,Land Degradation,3468,World Bank,World Bank,,Asia,,India,,IN,Land Degradation,L,L,GEF - 4,MSP,Medium Size Project,Project Completion,GET,GEF Trust Fund,MOEF,Government,PAN,Child,False,False,False,False,False,False,False,False,False,False,Andrea Kutter,,,112844.0,-15-,,,,,,,0,,,,,,,,990000.0,981411.0,,99000.0,98141.0,,1000000.0,1004711.0,,14-Sep-07,17-Apr-08,,,17-Apr-08,28-May-09,,,,,,,,,,,,31-Jul-09,10-Aug-09,30-Jun-14,30-Jun-14,,,,,,,,,31-Dec-11,,"Asia,",1,906001153091,"SLEM/CPP: Institutional Coordination, Policy Outreach and M & E Project under Sustainable Land and Ecosystem Management Partnership Program"
