Project #,,Title,"National,Regional,Global?",Country,Sub region,PA Name,WDPA ID,Other WDPA IDs,Landscape,National PAS?,Location (coordinates),Other information,Source
4526,#N/A,Securing Biodiversity Conservation and Sustainable Use in Huangshan Municipality,National,China,,"Shilishan Provincial NR (in Anhui
Huangshan District )",315773,,,,,,ProDoc and TTs
4526,#N/A,Securing Biodiversity Conservation and Sustainable Use in Huangshan Municipality,National,China,,Gunjuijang National NR,,,,,"117°15′E～117°34′E，29°59′
N～30°06′N ",,ProDoc and TTs
4526,#N/A,Securing Biodiversity Conservation and Sustainable Use in Huangshan Municipality,National,China,,"Qimen Zhawan Nature Reserve of
Huangshan Municapality",,,,,"117°31′～118°24′E，29°39′
～29°48′N ",,ProDoc and TTs
4526,#N/A,Securing Biodiversity Conservation and Sustainable Use in Huangshan Municipality,National,China,,"Tianhu Nature Reserve of Huangshan
Municipality",,,,," 118°12′12″～118°17′39″E,
30°6′3″～30°6′N",,ProDoc and TTs
4526,#N/A,Securing Biodiversity Conservation and Sustainable Use in Huangshan Municipality,National,China,, Huashan-Jianjiang Scenic Reserve,,,,,"118°20’37.5”E ～
118°28’47.5”E，29°43’45.0""
N～ 29°50’48.0"" N ",,ProDoc and TTs
4526,#N/A,Securing Biodiversity Conservation and Sustainable Use in Huangshan Municipality,National,China,,"Qiyunshan Scenic Reserve of Huangshan
Municipality",,,,," 118°02′E, 29°48′N ",,ProDoc and TTs
4559,#N/A,Integrated Semenawi and Debubawi Bahri-Buri-Irrori- Hawakil Protected Area System for Conservation of Biodiversity and Mitigation of Land Degradation,National,Eritrea,,Semenawi and Debubawi Bahri green belts,,,yes,yes,Between 7480805E-7532424E & 1683200N-1747920N,,TTs and ProDoc Pg 4
4559,#N/A,Integrated Semenawi and Debubawi Bahri-Buri-Irrori- Hawakil Protected Area System for Conservation of Biodiversity and Mitigation of Land Degradation,National,Eritrea,Norhtern Red Sea Zone,Buri-Irrori-Hawakil Islands (Buri Peninsula),,,yes,yes,Between 7577847E-7669835E & 1603360N-1718550N,Includes  marine areas of Hawakil Bay and Dissei Island,TTs and ProDoc Pg 4
4559,#N/A,Integrated Semenawi and Debubawi Bahri-Buri-Irrori- Hawakil Protected Area System for Conservation of Biodiversity and Mitigation of Land Degradation,National,Eritrea,,Bera' (or Bara) sole Bay,,,yes,yes,Between 8190000E-8202000E & 1499600N-1514000N,,TTs and ProDoc Pg 4
4605,#N/A,Management and Protection of Key Biodiversity Areas,National,Belize,,Maya Mountains Forest Reserve,28850,,,,,,TTs
4605,#N/A,Management and Protection of Key Biodiversity Areas,National,Belize,,Columbia River Forest Reserve,3314,,,,,,TTs
4605,#N/A,Management and Protection of Key Biodiversity Areas,National,Belize,,Freshwater Creek Forest Reserve,1225,,,,,,TTs
4605,#N/A,Management and Protection of Key Biodiversity Areas,National,Belize,,Vaca Forest Reserve,116297,,,,,,TTs
4605,#N/A,Management and Protection of Key Biodiversity Areas,National,Belize,,Spanish Creek Wildlife Sanctuary,313429,,,,,,TTs
4605,#N/A,Management and Protection of Key Biodiversity Areas,National,Belize,,Chiquibul National Park,20230,,,,,,TTs
4637,#N/A,Marine Protected Areas Project,National,Brazil,"Cururupu, Maranhão State ",Parcel  Manoel Luis Marine State Park ,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Nova Viçosa Alcobaça e Caravelas Bahia State ,Ponta da Baleia Abrolhos Environment Protected Area  ,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Salvador City - Real River - Bahia State ,Plataforma Continental do Litoral Norte Environment Protected Area ,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Porto Seguro bahia ,Municipal Marine Park Recife de Fora ,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,RN - RIO GRANDE DO NORTE,RESERVA BIOLÓGICA DO ATOL DAS ROCAS,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Pernambuco,Parque Nacional Marinho de Fernando de Noronha,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Rio Grande do Sul,Refúgio da Vida Silve stre da Ilha dos Lobos,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Bahia,Parque Nacional Marinho de Abrolhos,,,,,,Includes ramsar site: Abrolhos Marine NP and UNESCO site: Posto Avançado da Reserva da Biosfera da Mata Atlântica - Parque Nacional Marinho dos Abrolhos,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Santa Catarina,Area de Proteção Ambiental Marinha da Baleia Franca,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Pernambuco- Alagoas,Area de Proteção Ambiental Costa dos Corais,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Pernambuco,Area de Proteção Ambiental de Fernando de Noronha - Rocas - São Pedro e São Paulo,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Bahia,Reserva Extrativista Cassuruba,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Bahia,Reserva Extrativista Marinha do Corumbau,,,,,,,TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Rio Grande do Sul,Parque Nacional da Lagoa do Peixe,,,,,,Includes ramsar site: Parque Nacional Lagoa do Peixe; and UNSECO sites: Área piloto do entorno do Parque Nacional da Lagoa do Peixe and Área Piloto da Reserva da Biosfera no Rio Grande do Sul  (Parque Nacional da Lagoa do Peixe 2005),TTs and ProDoc Pg 64-65
4637,#N/A,Marine Protected Areas Project,National,Brazil,Bahia,Reserva Extrativista de Canavieiras,,,,,,,TTs and ProDoc Pg 64-65
4639,#N/A,Strengthening Management Effectiveness and Generating Multiple Environmental Benefits within and around the Greater Kafue National Park in Zambia,National,Zambia,, Kafue National Park,,,Yes.,,,,ProDoc Pg 18
4639,#N/A,Strengthening Management Effectiveness and Generating Multiple Environmental Benefits within and around the Greater Kafue National Park in Zambia,National,Zambia,,West Lunga NP,,,Yes.,,,,ProDoc Pg 18
4639,#N/A,Strengthening Management Effectiveness and Generating Multiple Environmental Benefits within and around the Greater Kafue National Park in Zambia,National,Zambia,,13 Game Management Areas: Lukwakwa; Chibwika Ntambu; Musele Matebo; Chizera; Mulobezi; Sichifulo; Nkala; Bilili; Mumbwa; Namwala; Mafunta; Kasonso Busanga; Lunga Luswishi,,,Yes.,,,,ProDoc Pg 18
4640,#N/A,Democratic Republic of Congo Conservation Trust Fund (AF for National Parks Network Rehabilitation Project),National,Congo DR,,Virunga NP,,,,,,,ProDoc Pg 12
4640,#N/A,Democratic Republic of Congo Conservation Trust Fund (AF for National Parks Network Rehabilitation Project),National,Congo DR,,Garamba NP,,,,,,,ProDoc Pg 12
4640,#N/A,Democratic Republic of Congo Conservation Trust Fund (AF for National Parks Network Rehabilitation Project),National,Congo DR,,Kahuzi-Biega NP,,,,,,,ProDoc Pg 12
4640,#N/A,Democratic Republic of Congo Conservation Trust Fund (AF for National Parks Network Rehabilitation Project),National,Congo DR,,Botanical Gardens,,,,,,,ProDoc Pg 12
4645,#N/A,Hwange-Sanyati Biological Corridor (HSBC) Project ,National,Zimbabwe,,Hwange NP,,,yes,,,,PAD pg 20
4645,#N/A,Hwange-Sanyati Biological Corridor (HSBC) Project ,National,Zimbabwe,,Sikumi FR,,,yes,,,,PAD pg 20
4645,#N/A,Hwange-Sanyati Biological Corridor (HSBC) Project ,National,Zimbabwe,,Ngamo FR,,,yes,,,,PAD pg 20
4650,#N/A,GMS-FBP: Strengthening Protection and Management Effectiveness for Wildlife and Protected Areas,National,Lao PDR,,,,,,,,,No docs uploaded on PMIS
4653,#N/A,CBPF-MSL: Strengthening the Management Effectiveness of the Protected Area Landscape in Altai Mountains and Wetlands,National,China,,Xinjiang-Liangheyuan (Liangheyuan NR),315933,,,,,,METTs and Pg 104 of ProDoc
4653,#N/A,CBPF-MSL: Strengthening the Management Effectiveness of the Protected Area Landscape in Altai Mountains and Wetlands,National,China,,Xinjiang-Kekesu,315935,,,,,,METTs and Pg 104 of ProDoc
4653,#N/A,CBPF-MSL: Strengthening the Management Effectiveness of the Protected Area Landscape in Altai Mountains and Wetlands,National,China,,Xinjiang-Buergenheli (Buergen Beaver Pronvincial NR),96125,,,,,,METTs and Pg 104 of ProDoc
4653,#N/A,CBPF-MSL: Strengthening the Management Effectiveness of the Protected Area Landscape in Altai Mountains and Wetlands,National,China,,Xinjiang-Hanasi (Kanas National NR),96123,,,,,,METTs and Pg 104 of ProDoc
4653,#N/A,CBPF-MSL: Strengthening the Management Effectiveness of the Protected Area Landscape in Altai Mountains and Wetlands,National,China,Xinjiang Uygur Autonomous Region,Xinjiang-Erqisihe keketuohai (Etrix River Keketuohai Wetland Provincial NR),,,,,,,METTs and Pg 104 of ProDoc
4655,#N/A,CBPF-MSL: Strengthening the Management Effectiveness of the Sub-system of Wetland Protected Areas for Conservation of Globally Significant Biodiversity ,National,China,,41 PAs in 6 provinces - see METT,,,,Yes. Strengthening of wetland PA sub-system,,,
4669,#N/A,Namibian Coast Conservation and Management Project ,National,Namibia,,Dorob NP,,,,,,"Includes Walvis Bay ramsar site, 4 IBAs: Cape Cross Lagoons, Mile 4 Saltworks, 30 km Beach (Walvis Bay to Swakopmund), and Walvis Bay. Also includes 2 IPAs - Messum Crater and Lichen Fields. ",ProDoc
4669,#N/A,Namibian Coast Conservation and Management Project ,National,Namibia,,NIMPA,,,,,,,ProDoc
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras,,Cayos Cochinos Marine Natural Monument,41010,,,,,,ProDoc Pg 21 and 110
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras,"Municipality of Omoa, Department of Cortés",Cuyamel Omoa National Park,,,,,,,ProDoc Pg 21 and 110
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras,,Cuero y Salado Wlldlife Refuge,67989,,,,,,ProDoc Pg 21 and 110
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras,,Blanca Jeannette Kawas Fernández National Park,30627,95337,,,,,ProDoc Pg 21 and 110
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras," Roatan, Utila and Guanaja islands, Department of the Bay Islands.",Bay Islands National Marine Park,,,,,,,ProDoc Pg 21 and 110
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras,,Sandy Bay - West End Marine Special Protection Zone,41002,,,,,,ProDoc Pg 21 and 110
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras,,Turtle Harbour Marine Special Protection Zone,41003,,,,,Includes RAMSAR site Sistema de Humedales de la Isla de Utila (Bahia Islands MP),ProDoc Pg 21 and 110
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras,,Half Moon Cay- Southwest Cay and Michael Rock Marine Special Protection Zone,62052,,,,,,ProDoc Pg 21 and 110
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras,,Guaymoreto Lagoon Wildlife Refuge,35051,,,,,,ProDoc Pg 21 and 110
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras,,Punta Izopo National Park,145531,,,,,,ProDoc Pg 21 and 110
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras,,Islas del Cisne (Abogado Agustin Cordoba Rodriguez Marine Park),41004,,,,,,ProDoc Pg 21 and 110
4708,#N/A,Strengthening the Sub-system of Coastal and Marine Protected Areas,National,Honduras,,Rio Platano Man and the Biosphere Reserve,201,,,,,,ProDoc Pg 21 and 110
4716,#N/A,Conservation and Sustainable Use of Biodiversity in Coastal and Marine Protected Areas (MPAs),National,Guatemala," La Gomera, Escuintla ","Sipacate – Naranjo National
Park",,,,,,,ProDoc Pg 11 and 12
4716,#N/A,Conservation and Sustainable Use of Biodiversity in Coastal and Marine Protected Areas (MPAs),National,Guatemala," Retalhuleu; Ocos
(Retalhuleu; San Marcos) ","La Chorrera Private Natural
Reserve ",,,,,,Includes RAMSAR site: Manchón-Guamuchal,ProDoc Pg 11 and 12
4716,#N/A,Conservation and Sustainable Use of Biodiversity in Coastal and Marine Protected Areas (MPAs),National,Guatemala," Taxisco-Chiquimulilla, Santa
Rosa ","Monterrico Multiple-use
Natural Reserve",,,,,,,ProDoc Pg 11 and 12
4716,#N/A,Conservation and Sustainable Use of Biodiversity in Coastal and Marine Protected Areas (MPAs),National,Guatemala,"Department of Santa Rosa, municipality of Chiquimulilla",Hawaii Multple-use Area (proposed),,,,,,,ProDoc Pg 11 and 12
4716,#N/A,Conservation and Sustainable Use of Biodiversity in Coastal and Marine Protected Areas (MPAs),National,Guatemala,"Santa
Rosa and Jutiapa departments, municipalities of Chiquimulilla, Guazacapan,
Pasaco, and Moyuta",Las Lisas-La Barrona Multiple-use Area (proposed),,,,,,,ProDoc Pg 11 and 12
4717,#N/A,Expansion and Strengthening of the Protected Area Subsystem of the Outer Islands of Seychelles and its Integration into the Broader Land and Seascape,National,Seychelles,,Desroches Sustainable Use PA,,,,,5°41'S 53°40'E,,METTs and ProDoc Pg 16
4717,#N/A,Expansion and Strengthening of the Protected Area Subsystem of the Outer Islands of Seychelles and its Integration into the Broader Land and Seascape,National,Seychelles,,Alphonse Sustainable Use PA and St. Francois and Bijoutier Strict ,,,,,"7°00'21""S 52°43'30""E",,METTs and ProDoc Pg 16
4717,#N/A,Expansion and Strengthening of the Protected Area Subsystem of the Outer Islands of Seychelles and its Integration into the Broader Land and Seascape,National,Seychelles,,Poivre (South Island),,,,,"5°46'S 53°18'30""E",,METTs and ProDoc Pg 16
4717,#N/A,Expansion and Strengthening of the Protected Area Subsystem of the Outer Islands of Seychelles and its Integration into the Broader Land and Seascape,National,Seychelles,,South Island Farquhar National Park and Ile Goellettes / Banc du Sable Strict Naturel Reserve,,,,,"10°11'S 51°09'45""E",,METTs and ProDoc Pg 16
4717,#N/A,Expansion and Strengthening of the Protected Area Subsystem of the Outer Islands of Seychelles and its Integration into the Broader Land and Seascape,National,Seychelles,,D'Arros Sustainable Use Area & St. Joseph Strict Nature Reserve,,,,,"5°25'S 53°17'50""E",,METTs and ProDoc Pg 16
4729,#N/A,Strengthening the Capacity of the Protected Area System to Address New Management Challenges,National,Namibia,,Nkasa Rupara National Park (formerly Mamili NP),,,,,,,METTs and ProDoc Pg 15
4729,#N/A,Strengthening the Capacity of the Protected Area System to Address New Management Challenges,National,Namibia,Caprivi Region,Mudumu National Park,,,,,,,METTs and ProDoc Pg 15
4729,#N/A,Strengthening the Capacity of the Protected Area System to Address New Management Challenges,National,Namibia,Kavango,Bwabwata National Park - West,,,,,,,METTs and ProDoc Pg 15
4729,#N/A,Strengthening the Capacity of the Protected Area System to Address New Management Challenges,National,Namibia,Zambezi Region,Bwabwata East (Kwando Core Area),,,,,,,METTs and ProDoc Pg 15
4729,#N/A,Strengthening the Capacity of the Protected Area System to Address New Management Challenges,National,Namibia,Kavango Region,Mangetti National Park,,,,,,,METTs and ProDoc Pg 15
4729,#N/A,Strengthening the Capacity of the Protected Area System to Address New Management Challenges,National,Namibia,Kavango Region,Khaudum National Park,,,,,,,METTs and ProDoc Pg 15
4729,#N/A,Strengthening the Capacity of the Protected Area System to Address New Management Challenges,National,Namibia,North central,ETOSHA WEST,,,,,,Incl RAMSAR site Etosha Pan,METTs and ProDoc Pg 15
4729,#N/A,Strengthening the Capacity of the Protected Area System to Address New Management Challenges,National,Namibia,North central,Etosha Central,,,,,,,METTs and ProDoc Pg 15
