Region,Country,SiteID,NationalName,InternationalName,FinalCode,NationalCode,Area,MinAltitude,MaxAltitude,Latitude,Longitude,SitTypeIba,SitTypeCiCepfKba,SitTypeFwKba,SitTypeAze,SitTypeCsn,SitTypeOther,SitTypeInDanger,MonitoringYear,PressureDesc,PressureScore,StateType,StateDesc,StateScore,ResponseDesc,ResponseScore,EUFavourable,WholeSiteCovered,InfoAccuracy,MonitoringAssessmentComplete,CompletedBy,OverallPressureNotes,OverallStateNotes,OverallResponseNotes,SitIBASitCriSumRecID,IBACriteriaStatus,IBACriteriaAssessYear,IBAProposedCriteria,IBAConfirmedCriteria,SitKBASitCriSumRecID,KBACriteriaStatus,KBACriteriaAssessYear,KBAProposedCriteria,KBAConfirmedCriteria
Australasia,New Zealand,44605,Pegasus Bay Coast,Pegasus Bay Coast,NZ057,,2500,0,5,-43.3915,172.7026667,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131013,confirmed,2014,"A1, A4ii, A4iii",,0,-,,,
Australasia,New Zealand,28172,Poor Knights Islands,Poor Knights Islands,NZ005,,290,0,216,-35.484,174.7361667,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126471,confirmed,2014,,"A1, A4ii, A4iii",0,-,,,
Australasia,New Zealand,28286,Port Adventure,Port Adventure,NZ121,,576,0,44,-47.097,168.22,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126557,confirmed,2014,A4iii,A1,0,-,,,
Australasia,New Zealand,28287,Port Pegasus,Port Pegasus,NZ122,,1500,0,185,-47.22433333,167.6516667,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126558,confirmed,2014,A4ii,A1,0,-,,,
Australasia,New Zealand,27408,Punakaiki,Punakaiki,NZ053,,3123,0,241,-42.092,171.3378333,Y,N,N,N,N,N,N,2010,medium,-1,unset,not assessed,5,medium,2,N,Y,good,Y,"-, -",,,,126098,confirmed,2014,,"A1, A4ii",0,-,,,
Australasia,New Zealand,27408,Punakaiki,Punakaiki,NZ053,,3123,0,241,-42.092,171.3378333,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126098,confirmed,2014,,"A1, A4ii",0,-,,,
Australasia,New Zealand,44589,Rahuinui Island,Rahuinui Island,NZ035,,1,0,25,-40.8815,173.7656667,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,130997,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,28548,Rakaia River,Rakaia River,NZ062,,46318,0,1000,-43.30516667,171.3798333,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,127119,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,28070,Rangatira South East Island,Rangatira South East Island,NZ127,,219,0,224,-44.35016667,-176.181,Y,N,N,N,N,N,N,2014,not assessed,0,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",Rangatira is pest and disease-free with entry restricted to permit only.  Reinvasion is a constant threat.  ,,,126490,confirmed,2014,A4i,"A1, A4ii, A4iii",0,-,,,
Australasia,New Zealand,28068,Rangiauria Pitt Island,Rangiauria Pitt Island,NZ126,,204,0,241,-44.227,-176.2216667,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126488,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,44609,Rangitata River,Rangitata River,NZ064,,18975,0,900,-43.66883333,170.9691667,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131017,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,28220,Raratoka Centre Island,Raratoka Centre Island,NZ113,,104,0,77,-46.458,167.8461667,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126343,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,28075,Repanga Cuvier island,Repanga Cuvier island,NZ023,,170,0,214,-36.43266667,175.7705,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126428,confirmed,2014,A4ii,A1,0,-,,,
Australasia,New Zealand,44586,Rotorua Sulphur Point,Rotorua Sulphur Point,NZ028,,27,0,284,-38.14016667,176.2613333,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,130994,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,28040,Ruamaahua Aldermen Islands,Ruamaahua Aldermen Islands,NZ025,,100,0,180,-36.95866667,176.0803333,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126417,confirmed,2014,"A1, A4ii, A4iii",,0,-,,,
Australasia,New Zealand,44633,Ruapuke,Ruapuke,NZ114,,1640,0,65,-46.73783333,168.5328333,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131041,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,28157,Sentinel Rock,Sentinel Rock,NZ037,,1,0,36,-40.88183333,174.1411667,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126426,confirmed,2014,,"A1, A4i",0,-,,,
Australasia,New Zealand,31271,Snares (eastern islands),Snares (eastern islands),NZ135,,333,0,130,-48.03016667,166.5811667,Y,N,N,N,N,N,N,2014,not assessed,0,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -","The islands are pest and disease-free with access is strictly limited. However, invasion is a threat, particularly from the occasional landing parties.",,,129870,confirmed,2014,"A1, A4ii, A4iii",,0,-,,,
Australasia,New Zealand,27411,Solander Islands,Solander Islands,NZ116,,108,0,330,-46.57316667,166.895,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126103,confirmed,2014,,"A1, A4ii, A4iii",0,-,,,
Australasia,New Zealand,28288,Southern Titi Muttonbird Islands,Southern Titi Muttonbird Islands,NZ123,,1400,0,235,-47.233,167.4261667,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126559,confirmed,2014,"A1, A4ii",A4iii,0,-,,,
Australasia,New Zealand,28071,Star Keys Motuhope,Star Keys Motuhope,NZ131,,15,0,50,-44.22316667,-176.014,Y,N,N,N,N,N,N,2014,not assessed,0,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -","The islands are pest and disease-free and access is strictly limited. However, reinvasion is a threat, particularly from any landing parties.   ",,,126601,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,31248,Taiaroa Head,Taiaroa Head,NZ085,,19,0,76,-45.77516667,170.7276667,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,129847,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,31227,Taranga Hen Island,Taranga Hen Island,NZ007,,500,0,417,-35.96433333,174.7075,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,129826,confirmed,2014,"A1, A4ii, A4iii",,0,-,,,
Australasia,New Zealand,44612,Tasman River,Tasman River,NZ069,,6380,530,715,-43.90566667,170.1751667,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131020,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,44590,Tawhitinui Bay,Tawhitinui Bay,NZ039,,1,0,15,-41.043,173.9558333,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,130998,confirmed,2014,,,0,-,,,
Australasia,New Zealand,27413,Te Hauturu-o-Toi Little Barrier Island,Te Hauturu-o-Toi Little Barrier Island,NZ014,,3085,0,722,-36.19716667,175.0788333,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126105,confirmed,2014,"A1, A4ii",A4iii,0,-,,,
Australasia,New Zealand,44608,Te Waihora,Te Waihora,NZ061,,29687,0,12,-43.7875,172.4878333,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131016,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,28162,Tekuru Kuru ,Tekuru Kuru ,NZ036,,1,0,15,-40.88833333,173.8978333,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126304,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,44592,The Brothers Islands,The Brothers Islands,NZ042,,12,0,66,-41.10333333,174.4418333,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131000,confirmed,2014,A4iii,,0,-,,,
Australasia,New Zealand,28074,The Pyramid Tarakoikoia,The Pyramid Tarakoikoia,NZ129,,12,0,174,-44.43266667,-176.281,Y,N,N,N,N,N,N,2014,not assessed,0,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126492,confirmed,2014,,"A1, A4ii",0,-,,,
Australasia,New Zealand,28072,The Sisters Rangitatahi,The Sisters Rangitatahi,NZ132,,5,0,80,-43.56383333,-176.8141667,Y,N,N,N,N,N,N,2014,low,0,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -","The islands are pest and disease-free with access is strictly limited. However, invasion is a threat, particularly from any landing parties.   ",,,126493,confirmed,2014,,"A1, A4ii",0,-,,,
Australasia,New Zealand,27406,The Snares and Western Chain,The Snares and Western Chain,,,0,0,0,-48.03666667,166.55,Y,N,N,N,N,N,N,2010,low,0,unset,not assessed,5,not assessed,0,N,Y,-,Y,"-, -",,,,130985,superseded,2014,,,0,-,,,
Australasia,New Zealand,28159,Trio Islands,Trio Islands,NZ034,,14,0,86,-40.82666667,174.0011667,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126425,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,44635,Tuku,Tuku,NZ124,,13984,0,299,-44.07516667,-176.64,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131043,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,44594,Upper Buller,Upper Buller,NZ044,,8367,150,500,-41.79083333,172.3216667,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131002,confirmed,2014,A1,,0,-,,,
Australasia,New Zealand,44603,Waiau River,Waiau River,NZ054,,8774,0,620,-42.58416667,172.7828333,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131011,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,44629,Waiau River Southland,Waiau River Southland,NZ102,,5057,0,180,-45.7945,167.6311667,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131037,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,44607,Waimakariri River,Waimakariri River,NZ059,,22375,0,800,-43.00566667,171.7466667,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131015,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,28580,Waipu Estuary,Waipu Estuary,NZ009,,340,0,5,-35.99483333,174.4836667,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,127142,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,44587,Wairarapa Moana Ruamahanga,Wairarapa Moana Ruamahanga,NZ031,,13300,0,240,-41.25483333,175.2585,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,130995,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,44596,Wairau Lagoons,Wairau Lagoons,NZ046,,3588,0,5,-41.5055,174.0581667,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131004,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,44595,Wairau River,Wairau River,NZ045,,131,5,1200,-41.7175,173.0953333,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131003,confirmed,2014,A1,,0,-,,,
Australasia,New Zealand,44610,Waitaki River,Waitaki River,NZ067,,9509,0,500,-44.92816667,171.1005,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,131018,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,44636,Western Chain,Western Chain,NZ136,,17,0,45,-48.05383333,166.5031667,Y,N,N,N,N,N,N,2014,not assessed,0,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -","The islands are pest and disease-free with access is strictly limited. However, invasion is a threat, particularly from the occasional landing parties.",,,131044,confirmed,2014,"A1, A4ii, A4iii",,0,-,,,
Australasia,New Zealand,28260,Whakapohai,Whakapohai,NZ074,,995,0,100,-43.71316667,169.2248333,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126569,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,26734,Whenua Hou Codfish Island,Whenua Hou Codfish Island,NZ117,,1369,0,250,-46.76933333,167.8436667,Y,Y,N,Y,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126555,confirmed,2014,"A1, A4ii",A4iii,5060,de-listed,2010,,
Australasia,New Zealand,28160,White Rocks,White Rocks,NZ040,,1,0,0,-41.0775,174.3613333,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126414,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,New Zealand,28557,Whitestone River,Whitestone River,NZ104,,1067,255,560,-45.46083333,167.7885,Y,N,N,N,N,N,N,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,127113,confirmed,2014,A4i,A1,0,-,,,
Australasia,New Zealand,28283,Yates Point,Yates Point,NZ081,,203,0,20,-44.49666667,167.8171667,Y,N,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,not assessed,0,N,N,-,N,"-, -",,,,126563,confirmed,2014,"A1, A4ii",,0,-,,,
Australasia,Norfolk Island (to Australia),23979,Norfolk Island,Norfolk Island,,AUSGOV005,3594,0,318,-29.03066667,167.9531667,Y,Y,N,Y,N,Y,Y,2008,very high,-3,unset,not assessed,5,not assessed,0,N,Y,good,Y,"Dutson, Guy",,,,116931,confirmed,2009,,"A1, A4ii, A4iii",4569,confirmed,2010,,"Vul, Irr 1"
Australasia,Norfolk Island (to Australia),23979,Norfolk Island,Norfolk Island,,AUSGOV005,3594,0,318,-29.03066667,167.9531667,Y,Y,N,Y,N,Y,Y,2014,very high,-3,unset,not assessed,5,not assessed,0,N,Y,-,Y,"Dutson, Guy",,,"Need to eradicate rats, cats and other introduced species.",116931,confirmed,2009,,"A1, A4ii, A4iii",4569,confirmed,2010,,"Vul, Irr 1"
Australasia,Norfolk Island (to Australia),23980,Phillip Island (Norfolk Island),Phillip Island (Norfolk Island),,AUSGOV007,192,0,280,-29.11883333,167.953,Y,N,N,N,N,N,N,2008,high,-2,unset,not assessed,5,not assessed,0,N,Y,good,Y,"Dutson, Guy",,,,116932,confirmed,2009,,"A1, A4i, A4iii",0,-,,,
Australasia,Papua New Guinea,30105,Bismarck Sea,Bismarck Sea,,,522111,0,0,-3.859916667,151.7635,Y,N,N,N,N,N,N,2012,high,-2,Habitat,favourable,3,negligible,0,N,Y,poor,Y,"Bird, Jeremy",,,,129573,proposed,2012,,,0,-,,,
Australasia,Papua New Guinea,31343,Bougainville Marine,Bougainville Marine,,,39307,0,0,-6.310773,155.792358,Y,N,N,N,N,N,N,2012,high,-2,Habitat,favourable,3,negligible,0,N,Y,poor,Y,"Bird, Jeremy",,,,130100,proposed,2012,,A1,0,-,,,
Australasia,Papua New Guinea,31327,Buin,Buin,,,79183,0,0,-6.627,155.799,Y,Y,N,N,N,N,N,2012,low,0,Population,not assessed,5,negligible,0,N,N,poor,N,"Churchyard, Thomas","Note: the threat Alien Invasive Species,  Hunting and Trapping, Agricultural Expansion, Human Disturbance and Light Pollution pose to this site have not been assessed and the impacts are unknown. Further research is required to clarify the importance of these threats at this site. ",,,130036,proposed,2012,,,20983,confirmed,2012,,"Vul, Irr 1"
Australasia,Papua New Guinea,30647,"Pacific, Western Central 1 - Marine","Pacific, Western Central 1 - Marine",,,22077673,0,0,0.142833333,143.4851667,Y,N,N,N,N,N,N,2012,medium,-1,Habitat,favourable,3,not assessed,0,N,Y,poor,Y,"Bird, Jeremy",,,,129066,proposed,2012,"A4ii, A4iii",,0,-,,,
Australasia,Papua New Guinea,30104,Southern New Ireland Marine,Southern New Ireland Marine,,,571443,0,0,-4.665833333,153.0562167,Y,N,N,N,N,N,N,2012,high,-2,Habitat,favourable,3,negligible,0,N,Y,poor,Y,"Bird, Jeremy",,,,129574,proposed,2012,,,0,-,,,
Australasia,Papua New Guinea,31326,Tench Island,Tench Island,,,55,0,0,-1.648,150.673,Y,Y,N,N,N,N,N,2012,medium,-1,Population,not assessed,5,negligible,0,N,Y,poor,N,"Churchyard, Thomas",Note: the threat Alien Invasive Species and Hunting and Trapping pose to this site have not been assessed and the impacts are unknown. Further research is required to clarify the importance of these threats at this site. ,,,130035,proposed,2012,,,20982,confirmed,2012,,Irr 1
Australasia,Papua New Guinea,31345,Tench Marine,Tench Marine,,,2027350,0,0,-1.649313,150.674088,Y,N,N,N,N,N,N,2012,low,0,Habitat,favourable,3,negligible,0,N,Y,poor,Y,"Bird, Jeremy",,,,130102,proposed,2012,,A4ii,0,-,,,
Australasia,Solomon Islands,31342,Kolombangara Marine,Kolombangara Marine,,,80074,0,0,-7.981676,157.071644,Y,N,N,N,N,N,N,2012,high,-2,Habitat,favourable,3,negligible,0,N,Y,poor,Y,"Bird, Jeremy",,,,130099,confirmed,2012,,"A1, A4ii",0,-,,,
Australasia,Solomon Islands,23641,Kolombangara Upland Forest,Kolombangara Upland Forest,SO001,,30963,0,1800,-7.982,157.071,Y,Y,N,N,N,N,N,2012,low,0,Population,not assessed,5,negligible,0,N,Y,poor,N,"Churchyard, Thomas",Note: the threat Alien Invasive Species and Hunting and Trapping pose to this site have not been assessed and the impacts are unknown. Further research is required to clarify the importance of these threats at this site. ,,,129963,confirmed,2012,,"A1, A2, A4ii",20969,confirmed,2012,,"Vul, Irr 1"
Australasia,Vanuatu,44677,Tongoa - Laika,Tongoa - Laika,VA009,VUT21,3441,0,475,-16.896,168.558,Y,Y,N,N,N,N,N,2014,high,-2,Population,unfavourable,1,negligible,0,N,N,poor,Y,"O'Brien, Mark","While there is a lot of forest still on Tongoa the area suitable for agriculture is limited by soil structure, and so all agricultural land is already in production.  Providing alternative sources of food/income in areas that can be forested might be of benefit.",,,131115,confirmed,2014,"A1, A2, A4ii, A4iii",,20583,confirmed,2012,,"Vul, Irr 1"
Australasia,Vanuatu,27488,Tongoa and Ambae,Tongoa and Ambae,VA007,VA014,4200,0,650,-16.98333333,168.45,Y,N,N,N,N,N,N,2014,high,-2,Population,unfavourable,1,negligible,0,N,N,poor,Y,"O'Brien, Mark","While theres a lot of forest still on the island, the area suitable for agriculture is limited by soil structure - and so all agricultural land is already in production.  Providing alternative sources of food/income in the areas that can be forested might be of benefit.",,,131121,superseded,2015,,"A1, A2",0,-,,,
Australasia,Vanuatu,31340,Vanua Lava Marine,Vanua Lava Marine,VA008,,382835,0,0,-13.8435,167.4725,Y,N,N,N,N,N,N,2012,medium,-1,Habitat,favourable,3,negligible,0,N,Y,poor,Y,"Bird, Jeremy",,,,130097,confirmed,2012,,A1,0,-,,,
Australasia,Vanuatu,27482,Vanua Lava Mount Sereama,Vanua Lava Mount Sereama,VA001,VUT24,14851,0,411,-13.794,167.473,Y,Y,N,Y,N,N,N,2012,high,-2,Population,not assessed,5,negligible,0,N,Y,poor,N,"Churchyard, Thomas","Note: the threat Alien Invasive Species, Light Pollution and Hunting and Trapping pose to this site have not been assessed and the impacts are unknown. Further research is required to clarify the importance of these threats at this site. ",,,129962,confirmed,2012,,"A1, A2",20972,confirmed,2012,,"Vul, Irr 1"
Australasia,Vanuatu,44724,Vatthe,Vatthe,,VUT25,11332,0,450,-15.16,166.928,Y,Y,N,N,N,N,N,2014,not assessed,0,unset,not assessed,5,not assessed,0,N,N,poor,N,"O'Brien, Mark",,,,131171,confirmed,2014,,"A1, A2",20994,confirmed,2012,,"Vul, Irr 1"
Australasia,Vanuatu,44724,Vatthe,Vatthe,,VUT25,11332,0,450,-15.16,166.928,Y,Y,N,N,N,N,N,2014,medium,-1,unset,not assessed,5,low,1,N,N,poor,N,"O'Brien, Mark",,,,131171,confirmed,2014,,"A1, A2",20994,confirmed,2012,,"Vul, Irr 1"
Caribbean,Anguilla (to UK),31359,Cauls Pond,Cauls Pond,AI009,,43,0,0,18.22316667,-63.022,Y,N,N,N,N,N,N,2011,high,-2,Population,favourable,3,negligible,0,N,Y,good,N,"Lloyd, Clarissa",,"Populations assessed based on threshold numbers necessary to maintain IBA qualification.   Assessments are completed biennially, hence max number refers observed maximum within the two year period of assessment. ",,130129,confirmed,2013,,"A2, B4i",0,-,,,
Caribbean,Anguilla (to UK),31359,Cauls Pond,Cauls Pond,AI009,,43,0,0,18.22316667,-63.022,Y,N,N,N,N,N,N,2013,high,-2,Population,favourable,3,negligible,0,N,Y,good,N,"Lloyd, Clarissa",,Populations are monitored in reference to numbers required to maintain their qualification as IBA sites.,,130129,confirmed,2013,,"A2, B4i",0,-,,,
Caribbean,Anguilla (to UK),21964,Cove Pond,Cove Pond,AI004,,43,0,0,18.16716667,-63.13683333,Y,Y,N,N,N,N,N,2011,high,-2,Population,favourable,3,negligible,0,N,N,good,N,"Lloyd, Clarissa",,"Populations are assessed based on threshold numbers necessary to maintain IBA qualification.   Assessments are completed biennially, hence max number refers observed maximum within the two year period of assessment. ",,130135,confirmed,2013,,"A2, B4i",3254,confirmed,2009,,Vul
Caribbean,Anguilla (to UK),21964,Cove Pond,Cove Pond,AI004,,43,0,0,18.16716667,-63.13683333,Y,Y,N,N,N,N,N,2013,high,-2,Population,favourable,3,negligible,0,N,Y,good,N,"Lloyd, Clarissa",,"Populations are assessed based on threshold numbers necessary to maintain IBA qualification.   Assessments are completed biennially, hence max number refers observed maximum within the two year period of assessment. ",,130135,confirmed,2013,,"A2, B4i",3254,confirmed,2009,,Vul
Caribbean,Anguilla (to UK),19783,Dog Island,Dog Island,AI002,AI002,1333,0,30,18.28233333,-63.25366667,Y,N,N,N,N,Y,Y,2013,high,-2,Population,favourable,3,negligible,0,N,Y,good,N,"Lloyd, Clarissa",,Populations assessed based on threshold numbers necessary to maintain IBA qualification. Some species individual numbers were derived using the conversion of 1 breeding pair being equal to 3 individuals.,,130136,confirmed,2013,,"A4i, A4ii, A4iii, B4i, B4ii",0,-,,,
Caribbean,Anguilla (to UK),19783,Dog Island,Dog Island,AI002,AI002,1333,0,30,18.28233333,-63.25366667,Y,N,N,N,N,Y,Y,2014,high,-2,unset,not assessed,5,not assessed,0,N,N,-,N,"Millett, James",,,,130136,confirmed,2013,,"A4i, A4ii, A4iii, B4i, B4ii",0,-,,,
Caribbean,Anguilla (to UK),19783,Dog Island,Dog Island,AI002,AI002,1333,0,30,18.28233333,-63.25366667,Y,N,N,N,N,Y,Y,2015,very high,-3,Population,favourable,3,low,1,N,Y,good,N,"Lloyd, Clarissa",,"Populations assessed based on threshold numbers necessary to maintain IBA qualification. For species, counted in breeding pairs, individual numbers were calculated using the conversion of 1 breeding pair being equal to 3 individuals. Max numbers are recorded in each species record.",,130136,confirmed,2013,,"A4i, A4ii, A4iii, B4i, B4ii",0,-,,,
Caribbean,Anguilla (to UK),31362,Forest Bay Pond,Forest Bay Pond,AI014,,3,0,0,18.19083333,-63.0425,Y,N,N,N,N,N,N,2011,very high,-3,Habitat,unfavourable,1,negligible,0,N,Y,good,N,"Carter, Devon",Further infilling on northern side of pond. Roadside vegetation clearing (reduction of buffer).,,,130132,confirmed,2013,,A2,0,-,,,
Caribbean,Anguilla (to UK),31362,Forest Bay Pond,Forest Bay Pond,AI014,,3,0,0,18.19083333,-63.0425,Y,N,N,N,N,N,N,2013,high,-2,Habitat,unfavourable,1,negligible,0,N,Y,good,N,"Lloyd, Clarissa",,,,130132,confirmed,2013,,A2,0,-,,,
Caribbean,Anguilla (to UK),22005,Grey Pond,Grey Pond,AI006,,191,0,0,18.24166667,-62.985,Y,Y,N,N,N,N,N,2011,high,-2,Population,favourable,3,negligible,0,N,Y,good,N,"Lloyd, Clarissa",,"Populations assessed based on threshold numbers necessary to maintain IBA qualification.   Assessments are completed biennially, hence max number refers observed maximimum within the two year period of assessment. ",,130137,confirmed,2013,,"A2, B4i",3256,confirmed,2009,,Vul
Caribbean,Anguilla (to UK),22005,Grey Pond,Grey Pond,AI006,,191,0,0,18.24166667,-62.985,Y,Y,N,N,N,N,N,2013,high,-2,Population,favourable,3,negligible,0,N,Y,good,N,"Carter, Devon",,"Populations assessed based on threshold numbers necessary to maintain IBA qualification.   Assessments are completed biennially, hence max number refers observed maximum within the two year period of assessment. ",,130137,confirmed,2013,,"A2, B4i",3256,confirmed,2009,,Vul
Caribbean,Anguilla (to UK),26971,Katouche Canyon,Katouche Canyon,AI015,,75,0,0,18.207,-63.06933333,Y,Y,N,N,N,N,N,2013,high,-2,Habitat,favourable,3,negligible,0,N,Y,good,N,"Lloyd, Clarissa",,,,130215,confirmed,2013,,A2,3869,confirmed,2009,,Vul
